Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,18518131305.07,119299356.2,155.2241,155.2241,152.1196,2022-10-13
Jikimu Fund,18524401319.32,119271851.8,155.3124,155.3124,152.2062,2022-10-12
Jikimu Fund,18541565820.42,119264983.3,155.4653,155.4653,152.356,2022-10-11
Jikimu Fund,18383472739.11,118221196.1,155.5006,155.5006,152.3906,2022-10-10
Jikimu Fund,18330524706.01,117957498.4,155.3994,155.3994,152.2914,2022-10-07
Jikimu Fund,18322268240.74,117930041.6,155.3656,155.3656,152.2583,2022-10-06
Jikimu Fund,18321556001.85,117925187.3,155.3659,155.3659,152.2586,2022-10-05
Jikimu Fund,6565078764.88,12259367.18,535.5153,535.5153,530.1602,2022-10-04
Jikimu Fund,18276500680.62,117686327.7,155.2984,155.2984,152.1925,2022-10-03
Jikimu Fund,18612365935.84,117653406.4,158.1966,158.1966,155.0326,2022-09-30
Jikimu Fund,18621688526.48,117756220.8,158.1376,158.1376,154.9749,2022-09-29
Jikimu Fund,18595472521.16,117615458.0,158.104,158.104,154.9419,2022-09-28
Jikimu Fund,18598595878.75,117475514.0,158.3189,158.3189,155.1525,2022-09-27
Jikimu Fund,18568847977.26,117338013.4,158.2509,158.2509,155.0859,2022-09-26
Jikimu Fund,18539191160.23,117225478.0,158.1498,158.1498,154.9868,2022-09-23
Jikimu Fund,18543149943.61,117275722.2,158.1158,158.1158,154.9535,2022-09-22
Jikimu Fund,18530430171.26,117220240.3,158.0822,158.0822,154.9205,2022-09-21
Jikimu Fund,18520458061.68,117182346.8,158.0482,158.0482,154.8872,2022-09-20
Jikimu Fund,18507277067.57,117067949.9,158.09,158.09,154.9282,2022-09-19
Jikimu Fund,18488549111.83,117025003.6,157.988,157.988,154.8283,2022-09-16
Jikimu Fund,18676903344.96,118247701.7,157.9473,157.9473,154.7883,2022-09-15
Jikimu Fund,18621541325.1,118238733.3,157.491,157.491,154.3412,2022-09-14
Jikimu Fund,18632873059.88,118225722.9,157.6042,157.6042,154.4521,2022-09-13
Jikimu Fund,18625196593.08,118178701.8,157.602,157.602,154.4499,2022-09-12
Jikimu Fund,18576505018.16,118099131.8,157.2959,157.2959,154.1499,2022-09-09
