Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,"22,738,262,369.43","184,039,990.73",123.5507,123.5507,121.0796,8/5/2017
Jikimu Fund,"22,738,262,369.43","184,039,990.73",123.5507,123.5507,121.0796,8/5/2017
Liquid Fund,"12,035,597,943.10","73,438,005.17",163.8879,163.8879,163.8879,8/5/2017
Liquid Fund,"12,035,597,943.10","73,438,005.17",163.8879,163.8879,163.8879,8/5/2017
Umoja Fund,"199,416,433,762.15","406,070,242.85",491.0885,491.0885,486.1776,5/5/2017
Umoja Fund,"199,416,433,762.15","406,070,242.85",491.0885,491.0885,486.1776,5/5/2017
Wekeza Maisha Fund,"3,744,437,939.74","11,611,132.95",322.4877,322.4877,316.038,5/5/2017
Wekeza Maisha Fund,"3,744,437,939.74","11,611,132.95",322.4877,322.4877,316.038,5/5/2017
Watoto Fund,"3,356,566,434.64","11,710,901.11",286.619,286.619,283.7528,5/5/2017
Watoto Fund,"3,356,566,434.64","11,710,901.11",286.619,286.619,283.7528,5/5/2017
Jikimu Fund,"22,715,639,555.92","184,004,346.00",123.4516,123.4516,120.9826,5/5/2017
Jikimu Fund,"22,715,639,555.92","184,004,346.00",123.4516,123.4516,120.9826,5/5/2017
Liquid Fund,"12,006,349,704.05","73,343,320.18",163.7007,163.7007,163.7007,5/5/2017
Liquid Fund,"12,006,349,704.05","73,343,320.18",163.7007,163.7007,163.7007,5/5/2017
Umoja Fund,"199,368,533,441.88","406,059,201.76",490.9839,490.9839,486.0741,4/5/2017
Umoja Fund,"199,368,533,441.88","406,059,201.76",490.9839,490.9839,486.0741,4/5/2017
Wekeza Maisha Fund,"3,355,536,364.38","11,706,542.76",286.6377,286.6377,283.7713,4/5/2017
Wekeza Maisha Fund,"3,355,536,364.38","11,706,542.76",286.6377,286.6377,283.7713,4/5/2017
Wekeza Maisha Fund,"3,744,856,751.02","11,610,248.92",322.5475,322.5475,316.0965,4/5/2017
Wekeza Maisha Fund,"3,744,856,751.02","11,610,248.92",322.5475,322.5475,316.0965,4/5/2017
Jikimu Fund,"22,721,032,055.50","184,084,064.36",123.4275,123.4275,120.9589,4/5/2017
Jikimu Fund,"22,721,032,055.50","184,084,064.36",123.4275,123.4275,120.9589,4/5/2017
Liquid Fund,"11,982,770,290.62","73,227,210.38",163.6382,163.6382,163.6382,4/5/2017
Liquid Fund,"11,982,770,290.62","73,227,210.38",163.6382,163.6382,163.6382,4/5/2017
Umoja Fund,"199,325,671,593.82","406,069,534.56",490.8659,490.8659,485.9572,3/5/2017
Umoja Fund,"199,325,671,593.82","406,069,534.56",490.8659,490.8659,485.9572,3/5/2017
Wekeza Maisha Fund,"3,743,686,892.82","11,609,478.84",322.4681,322.4681,316.0188,3/5/2017
Wekeza Maisha Fund,"3,743,686,892.82","11,609,478.84",322.4681,322.4681,316.0188,3/5/2017
Watoto Fund,"3,353,182,022.47","11,701,046.75",286.5711,286.5711,283.7054,3/5/2017
Watoto Fund,"3,353,182,022.47","11,701,046.75",286.5711,286.5711,283.7054,3/5/2017
Jikimu Fund,"22,697,432,798.81","183,953,018.37",123.3871,123.3871,120.9194,3/5/2017
Jikimu Fund,"22,697,432,798.81","183,953,018.37",123.3871,123.3871,120.9194,3/5/2017
Liquid Fund,"12,293,690,405.61","75,156,502.19",163.5745,163.5745,163.5745,3/5/2017
Liquid Fund,"12,293,690,405.61","75,156,502.19",163.5745,163.5745,163.5745,3/5/2017
Umoja Fund,"199,514,678,256.43","406,505,821.73",490.804,490.804,485.8959,2/5/2017
Umoja Fund,"199,514,678,256.43","406,505,821.73",490.804,490.804,485.8959,2/5/2017
Wekeza Maisha Fund,"3,749,211,179.93","11,609,370.69",322.947,322.947,316.488,2/5/2017
Wekeza Maisha Fund,"3,749,211,179.93","11,609,370.69",322.947,322.947,316.488,2/5/2017
Watoto Fund,"3,356,156,883.89","11,700,192.28",286.8463,286.8463,283.9778,2/5/2017
Watoto Fund,"3,356,156,883.89","11,700,192.28",286.8463,286.8463,283.9778,2/5/2017
Jikimu Fund,"22,784,732,053.49","184,606,598.35",123.4232,123.4232,120.9547,2/5/2017
Jikimu Fund,"22,784,732,053.49","184,606,598.35",123.4232,123.4232,120.9547,2/5/2017
Liquid Fund,"12,206,227,149.78","74,649,827.86",163.5131,163.5131,163.5131,2/5/2017
Liquid Fund,"12,206,227,149.78","74,649,827.86",163.5131,163.5131,163.5131,2/5/2017
Umoja Fund,"198,696,817,047.36","406,471,547.90",488.8333,488.8333,483.9449,28-04-2017
Wekeza Maisha Fund,"3,733,334,794.08","11,598,167.63",321.8901,321.8901,315.4523,28-04-2017
Wekeza Maisha Fund,"3,733,334,794.08","11,598,167.63",321.8901,321.8901,315.4523,28-04-2017
Watoto Fund,"3,344,508,325.82","11,698,898.78",285.8823,285.8823,283.0235,28-04-2017
Watoto Fund,"3,344,508,325.82","11,698,898.78",285.8823,285.8823,283.0235,28-04-2017
Jikimu Fund,"22,728,097,406.87","184,565,021.05",123.1441,123.1441,120.6812,28-04-2017
Jikimu Fund,"22,728,097,406.87","184,565,021.05",123.1441,123.1441,120.6812,28-04-2017
Jikimu Fund,"22,728,097,406.87","184,565,021.05",123.1441,123.1441,120.6812,28-04-2017
Liquid Fund,"12,186,194,524.60","74,640,027.92",163.2662,163.2662,163.2662,28-04-2017
Liquid Fund,"12,186,194,524.60","74,640,027.92",163.2662,163.2662,163.2662,28-04-2017
Umoja Fund,"200,779,988,482.62","406,457,127.59",493.9758,493.9758,489.0361,27-04-2017
Umoja Fund,"200,779,988,482.62","406,457,127.59",493.9758,493.9758,489.0361,27-04-2017
Wekeza Maisha Fund,"3,762,500,013.92","11,598,116.24",324.4061,324.4061,317.918,27-04-2017
Wekeza Maisha Fund,"3,762,500,013.92","11,598,116.24",324.4061,324.4061,317.918,27-04-2017
Watoto Fund,"3,372,268,346.04","11,698,829.40",288.2569,288.2569,285.3743,27-04-2017
Watoto Fund,"3,372,268,346.04","11,698,829.40",288.2569,288.2569,285.3743,27-04-2017
Jikimu Fund,"22,795,895,905.84","184,520,490.29",123.5413,123.5413,121.0704,27-04-2017
Jikimu Fund,"22,795,895,905.84","184,520,490.29",123.5413,123.5413,121.0704,27-04-2017
Liquid Fund,"12,185,384,341.58","74,663,404.06",163.2042,163.2042,163.2042,27-04-2017
Liquid Fund,"12,185,384,341.58","74,663,404.06",163.2042,163.2042,163.2042,27-04-2017
Umoja Fund,"200,605,888,934.33","406,463,696.12",493.5395,493.5395,488.6041,25-04-2017
Umoja Fund,"200,605,888,934.33","406,463,696.12",493.5395,493.5395,488.6041,25-04-2017
Wekeza Maisha Fund,"3,757,081,363.94","11,596,360.25",323.988,323.988,317.5082,25-04-2017
Wekeza Maisha Fund,"3,757,081,363.94","11,596,360.25",323.988,323.988,317.5082,25-04-2017
Watoto Fund,"3,366,765,651.91","11,694,064.55",287.9038,287.9038,285.0248,25-04-2017
Watoto Fund,"3,366,765,651.91","11,694,064.55",287.9038,287.9038,285.0248,25-04-2017
Jikimu Fund,"22,749,675,961.08","184,324,837.34",123.4217,123.4217,120.9532,25-04-2017
Jikimu Fund,"22,749,675,961.08","184,324,837.34",123.4217,123.4217,120.9532,25-04-2017
Liquid Fund,"12,091,196,053.85","74,142,191.32",163.0812,163.0812,163.0812,25-04-2017
Liquid Fund,"12,091,196,053.85","74,142,191.32",163.0812,163.0812,163.0812,25-04-2017
Umoja Fund,"200,720,683,465.96","406,790,582.75",493.4251,493.4251,488.4908,24-04-2017
Umoja Fund,"200,720,683,465.96","406,790,582.75",493.4251,493.4251,488.4908,24-04-2017
Wekeza Maisha Fund,"3,758,326,531.48","11,602,936.59",323.9117,323.9117,317.4334,24-04-2017
Wekeza Maisha Fund,"3,758,326,531.48","11,602,936.59",323.9117,323.9117,317.4334,24-04-2017
Watoto Fund,"3,375,895,573.84","11,728,771.08",287.8303,287.8303,284.952,24-04-2017
Watoto Fund,"3,375,895,573.84","11,728,771.08",287.8303,287.8303,284.952,24-04-2017
Jikimu Fund,"23,029,243,279.53","186,649,396.05",123.3824,123.3824,120.9147,24-04-2017
Jikimu Fund,"23,029,243,279.53","186,649,396.05",123.3824,123.3824,120.9147,24-04-2017
Liquid Fund,"12,061,493,024.19","73,979,687.80",163.0379,163.0379,163.0379,24-04-2017
Liquid Fund,"12,061,493,024.19","73,979,687.80",163.0379,163.0379,163.0379,24-04-2017
Umoja Fund,"200,563,327,084.72","406,786,952.24",493.0427,493.0427,488.1122,21-04-2017
Umoja Fund,"200,563,327,084.72","406,786,952.24",493.0427,493.0427,488.1122,21-04-2017
Wekeza Maisha Fund,"3,755,459,791.51","11,602,754.31",323.6697,323.6697,317.1963,21-04-2017
Wekeza Maisha Fund,"3,755,459,791.51","11,602,754.31",323.6697,323.6697,317.1963,21-04-2017
Watoto Fund,"3,373,273,008.93","11,727,901.91",287.628,287.628,284.7517,21-04-2017
Watoto Fund,"3,373,273,008.93","11,727,901.91",287.628,287.628,284.7517,21-04-2017
Jikimu Fund,"22,986,634,483.52","186,477,574.75",123.2676,123.2676,120.8022,21-04-2017
Jikimu Fund,"22,986,634,483.52","186,477,574.75",123.2676,123.2676,120.8022,21-04-2017
Liquid Fund,"12,045,611,380.69","73,967,406.59",162.8503,162.8503,162.8503,21-04-2017
Liquid Fund,"12,045,611,380.69","73,967,406.59",162.8503,162.8503,162.8503,21-04-2017
Umoja Fund,"200,509,961,222.32","406,776,987.21",492.9236,492.9236,487.9943,20-04-2017
Umoja Fund,"200,509,961,222.32","406,776,987.21",492.9236,492.9236,487.9943,20-04-2017
Wekeza Maisha Fund,"3,754,439,808.81","11,602,445.28",323.5904,323.5904,317.1186,20-04-2017
Wekeza Maisha Fund,"3,754,439,808.81","11,602,445.28",323.5904,323.5904,317.1186,20-04-2017
Watoto Fund,"3,370,931,920.29","11,721,933.48",287.5747,287.5747,284.699,20-04-2017
Watoto Fund,"3,370,931,920.29","11,721,933.48",287.5747,287.5747,284.699,20-04-2017
Jikimu Fund,"22,978,214,748.00","186,466,344.79",123.2298,123.2298,120.7652,20-04-2017
Jikimu Fund,"22,978,214,748.00","186,466,344.79",123.2298,123.2298,120.7652,20-04-2017
Liquid Fund,"12,035,787,467.57","73,934,702.19",162.7894,162.7894,162.7894,20-04-2017
Liquid Fund,"12,035,787,467.57","73,934,702.19",162.7894,162.7894,162.7894,20-04-2017
Umoja Fund,"200,781,743,576.86","407,429,575.43",492.8011,492.8011,487.8731,19-04-2017
Umoja Fund,"200,781,743,576.86","407,429,575.43",492.8011,492.8011,487.8731,19-04-2017
Wekeza Maisha Fund,"3,753,519,943.58","11,602,445.28",323.5111,323.5111,317.0409,19-04-2017
Wekeza Maisha Fund,"3,753,519,943.58","11,602,445.28",323.5111,323.5111,317.0409,19-04-2017
Watoto Fund,"3,369,962,192.10","11,720,732.35",287.5215,287.5215,284.6463,19-04-2017
Watoto Fund,"3,369,962,192.10","11,720,732.35",287.5215,287.5215,284.6463,19-04-2017
Jikimu Fund,"23,145,288,779.70","187,884,001.66",123.1892,123.1892,120.7255,19-04-2017
Jikimu Fund,"23,145,288,779.70","187,884,001.66",123.1892,123.1892,120.7255,19-04-2017
Liquid Fund,"11,983,499,806.63","73,640,961.75",162.7287,162.7287,162.7287,19-04-2017
Liquid Fund,"11,983,499,806.63","73,640,961.75",162.7287,162.7287,162.7287,19-04-2017
Umoja Fund,"200,738,413,138.32","407,441,871.08",492.6799,492.6799,487.7531,18-04-2017
Umoja Fund,"200,738,413,138.32","407,441,871.08",492.6799,492.6799,487.7531,18-04-2017
Wekeza Maisha Fund,"3,751,582,299.24","11,599,299.89",323.4318,323.4318,316.9632,18-04-2017
Wekeza Maisha Fund,"3,751,582,299.24","11,599,299.89",323.4318,323.4318,316.9632,18-04-2017
Watoto Fund,"3,368,682,816.44","11,718,906.00",287.4571,287.4571,284.5825,18-04-2017
Watoto Fund,"3,368,682,816.44","11,718,906.00",287.4571,287.4571,284.5825,18-04-2017
Jikimu Fund,"23,127,407,480.87","187,794,681.59",123.1526,123.1526,120.6896,18-04-2017
Jikimu Fund,"23,127,407,480.87","187,794,681.59",123.1526,123.1526,120.6896,18-04-2017
Liquid Fund,"11,925,515,293.98","73,307,978.74",162.6769,162.6769,162.6769,18-04-2017
Liquid Fund,"11,925,515,293.98","73,307,978.74",162.6769,162.6769,162.6769,18-04-2017
Umoja Fund,"200,488,478,537.66","407,438,091.14",492.071,492.071,487.1503,13-04-2017
Umoja Fund,"200,488,478,537.66","407,438,091.14",492.071,492.071,487.1503,13-04-2017
Wekeza Maisha Fund,"3,746,808,422.18","11,598,772.58",323.0349,323.0349,316.5742,13-04-2017
Wekeza Maisha Fund,"3,746,808,422.18","11,598,772.58",323.0349,323.0349,316.5742,13-04-2017
Watoto Fund,"3,363,910,009.68","11,715,423.32",287.1352,287.1352,284.2638,13-04-2017
Watoto Fund,"3,363,910,009.68","11,715,423.32",287.1352,287.1352,284.2638,13-04-2017
Jikimu Fund,"23,067,846,417.09","187,591,377.66",122.9686,122.9686,120.5092,13-04-2017
Jikimu Fund,"23,067,846,417.09","187,591,377.66",122.9686,122.9686,120.5092,13-04-2017
Liquid Fund,"11,857,377,859.43","73,025,049.37",162.3741,162.3741,162.3741,13-04-2017
Liquid Fund,"11,857,377,859.43","73,025,049.37",162.3741,162.3741,162.3741,13-04-2017
Umoja Fund,"201,180,793,810.09","408,997,124.98",491.888,491.888,486.9692,12/4/2017
Umoja Fund,"201,180,793,810.09","408,997,124.98",491.888,491.888,486.9692,12/4/2017
Wekeza Maisha Fund,"3,739,852,656.89","11,601,265.80",322.3659,322.3659,315.9186,12/4/2017
Wekeza Maisha Fund,"3,739,852,656.89","11,601,265.80",322.3659,322.3659,315.9186,12/4/2017
Watoto Fund,"3,358,421,786.61","11,713,610.50",286.7111,286.7111,283.844,12/4/2017
Watoto Fund,"3,358,421,786.61","11,713,610.50",286.7111,286.7111,283.844,12/4/2017
Jikimu Fund,"23,338,200,587.23","189,959,605.92",122.8588,122.8588,120.4016,12/4/2017
Jikimu Fund,"23,338,200,587.23","189,959,605.92",122.8588,122.8588,120.4016,12/4/2017
Liquid Fund,"11,877,182,067.99","73,176,443.19",162.3088,162.3088,162.3088,12/4/2017
Liquid Fund,"11,877,182,067.99","73,176,443.19",162.3088,162.3088,162.3088,12/4/2017
Umoja Fund,"201,126,693,984.77","408,987,567.60",491.7663,491.7663,486.8486,11/4/2017
Umoja Fund,"201,126,693,984.77","408,987,567.60",491.7663,491.7663,486.8486,11/4/2017
Wekeza Maisha Fund,"3,738,498,424.83","11,599,760.95",322.291,322.291,315.8452,11/4/2017
Wekeza Maisha Fund,"3,738,498,424.83","11,599,760.95",322.291,322.291,315.8452,11/4/2017
Watoto Fund,"3,357,503,955.31","11,713,261.64",286.6412,286.6412,283.7748,11/4/2017
Watoto Fund,"3,357,503,955.31","11,713,261.64",286.6412,286.6412,283.7748,11/4/2017
Jikimu Fund,"23,077,163,018.15","188,163,437.09",122.6442,122.6442,120.1914,11/4/2017
Jikimu Fund,"23,077,163,018.15","188,163,437.09",122.6442,122.6442,120.1914,11/4/2017
Liquid Fund,"12,501,542,105.52","77,054,129.34",162.2436,162.2436,162.2436,11/4/2017
Liquid Fund,"12,501,542,105.52","77,054,129.34",162.2436,162.2436,162.2436,11/4/2017
Umoja Fund,"201,072,242,997.67","408,978,469.58",491.6451,491.6451,486.7286,10/4/2017
Umoja Fund,"201,072,242,997.67","408,978,469.58",491.6451,491.6451,486.7286,10/4/2017
Wekeza Maisha Fund,"3,737,528,131.06","11,599,449.05",322.216,322.216,315.7717,10/4/2017
Wekeza Maisha Fund,"3,737,528,131.06","11,599,449.05",322.216,322.216,315.7717,10/4/2017
Watoto Fund,"3,356,205,808.37","11,711,586.67",286.5714,286.5714,283.7057,10/4/2017
Watoto Fund,"3,356,205,808.37","11,711,586.67",286.5714,286.5714,283.7057,10/4/2017
Jikimu Fund,"23,036,955,043.04","187,896,129.35",122.6047,122.6047,120.1526,10/4/2017
Jikimu Fund,"23,036,955,043.04","187,896,129.35",122.6047,122.6047,120.1526,10/4/2017
Liquid Fund,"12,480,781,138.92","76,955,260.03",162.1823,162.1823,162.1823,10/4/2017
Liquid Fund,"12,480,781,138.92","76,955,260.03",162.1823,162.1823,162.1823,10/4/2017
Umoja Fund,"200,877,766,327.47","408,989,862.78",491.1559,491.1559,486.2443,6/4/2017
Umoja Fund,"200,877,766,327.47","408,989,862.78",491.1559,491.1559,486.2443,6/4/2017
Wekeza Maisha Fund,"3,733,366,163.69","11,597,590.33",321.9088,321.9088,315.4706,6/4/2017
Wekeza Maisha Fund,"3,733,366,163.69","11,597,590.33",321.9088,321.9088,315.4706,6/4/2017
Watoto Fund,"3,350,243,111.63","11,702,183.69",286.2921,286.2921,283.4292,6/4/2017
Watoto Fund,"3,350,243,111.63","11,702,183.69",286.2921,286.2921,283.4292,6/4/2017
Jikimu Fund,"23,011,336,787.78","187,921,382.07",122.4519,122.4519,120.0029,6/4/2017
Jikimu Fund,"23,011,336,787.78","187,921,382.07",122.4519,122.4519,120.0029,6/4/2017
Liquid Fund,"12,314,946,485.52","76,045,790.61",161.9412,161.9412,161.9412,6/4/2017
Liquid Fund,"12,314,946,485.52","76,045,790.61",161.9412,161.9412,161.9412,6/4/2017
Umoja Fund,"201,037,747,243.42","409,415,397.15",491.0361,491.0361,486.1258,5/4/2017
Umoja Fund,"201,037,747,243.42","409,415,397.15",491.0361,491.0361,486.1258,5/4/2017
Wekeza Maisha Fund,"3,734,809,838.88","11,605,044.98",321.8264,321.8264,315.3899,5/4/2017
Wekeza Maisha Fund,"3,734,809,838.88","11,605,044.98",321.8264,321.8264,315.3899,5/4/2017
Watoto Fund,"3,350,475,001.61","11,705,854.74",286.2222,286.2222,283.3599,5/4/2017
Watoto Fund,"3,350,475,001.61","11,705,854.74",286.2222,286.2222,283.3599,5/4/2017
Jikimu Fund,"23,013,883,732.89","187,999,883.27",122.4144,122.4144,119.9661,5/4/2017
Jikimu Fund,"23,013,883,732.89","187,999,883.27",122.4144,122.4144,119.9661,5/4/2017
Liquid Fund,"12,312,838,510.08","76,061,916.22",161.8792,161.8792,161.8792,5/4/2017
Liquid Fund,"12,312,838,510.08","76,061,916.22",161.8792,161.8792,161.8792,5/4/2017
Umoja Fund,"200,979,453,767.14","409,398,358.56",490.9142,490.9142,486.005,4/4/2017
Umoja Fund,"200,979,453,767.14","409,398,358.56",490.9142,490.9142,486.005,4/4/2017
Wekeza Maisha Fund,"3,735,298,087.36","11,609,567.50",321.7431,321.7431,315.3082,4/4/2017
Wekeza Maisha Fund,"3,735,298,087.36","11,609,567.50",321.7431,321.7431,315.3082,4/4/2017
Watoto Fund,"3,349,647,006.11","11,705,827.03",286.1521,286.1521,283.2906,4/4/2017
Watoto Fund,"3,349,647,006.11","11,705,827.03",286.1521,286.1521,283.2906,4/4/2017
Jikimu Fund,"23,006,607,087.38","187,999,883.27",122.3756,122.3756,119.9281,4/4/2017
Jikimu Fund,"23,006,607,087.38","187,999,883.27",122.3756,122.3756,119.9281,4/4/2017
Liquid Fund,"12,305,626,664.39","76,046,466.69",161.8172,161.8172,161.8172,4/4/2017
Liquid Fund,"12,305,626,664.39","76,046,466.69",161.8172,161.8172,161.8172,4/4/2017
Umoja Fund,"200,926,733,853.19","409,392,587.89",490.7923,490.7923,485.8844,3/4/2017
Umoja Fund,"200,926,733,853.19","409,392,587.89",490.7923,490.7923,485.8844,3/4/2017
Wekeza Maisha Fund,"3,733,818,882.49","11,607,940.32",321.6608,321.6608,315.2275,3/4/2017
Wekeza Maisha Fund,"3,733,818,882.49","11,607,940.32",321.6608,321.6608,315.2275,3/4/2017
Watoto Fund,"3,347,482,773.47","11,701,123.79",286.0822,286.0822,283.2213,3/4/2017
Watoto Fund,"3,347,482,773.47","11,701,123.79",286.0822,286.0822,283.2213,3/4/2017
Jikimu Fund,"22,999,198,750.04","187,998,828.80",122.3369,122.3369,119.8902,3/4/2017
Jikimu Fund,"22,999,198,750.04","187,998,828.80",122.3369,122.3369,119.8902,3/4/2017
Liquid Fund,"12,248,427,557.11","75,721,845.49",161.7555,161.7555,161.7555,3/4/2017
Liquid Fund,"12,248,427,557.11","75,721,845.49",161.7555,161.7555,161.7555,3/4/2017
Umoja Fund,"200,966,505,834.83","409,786,653.28",490.4174,490.4174,485.5132,31-03-2017
Umoja Fund,"200,966,505,834.83","409,786,653.28",490.4174,490.4174,485.5132,31-03-2017
Wekeza Maisha Fund,"3,731,750,674.10","11,610,424.91",321.4138,321.4138,314.9855,31-03-2017
Wekeza Maisha Fund,"3,731,750,674.10","11,610,424.91",321.4138,321.4138,314.9855,31-03-2017
Watoto Fund,"3,345,366,004.55","11,702,312.02",285.8722,285.8722,283.0135,31-03-2017
Watoto Fund,"3,345,366,004.55","11,702,312.02",285.8722,285.8722,283.0135,31-03-2017
Jikimu Fund,"23,591,056,444.73","188,396,037.92",125.2206,125.2206,122.7161,31-03-2017
Jikimu Fund,"23,591,056,444.73","188,396,037.92",125.2206,125.2206,122.7161,31-03-2017
Liquid Fund,"12,236,337,433.15","75,734,230.90",161.5694,161.5694,161.5694,31-03-2017
Liquid Fund,"12,236,337,433.15","75,734,230.90",161.5694,161.5694,161.5694,31-03-2017
Umoja Fund,"200,913,748,228.52","409,781,020.53",490.2954,490.2954,485.3924,30-03-2017
Umoja Fund,"200,913,748,228.52","409,781,020.53",490.2954,490.2954,485.3924,30-03-2017
Wekeza Maisha Fund,"3,730,050,111.68","11,608,105.85",321.3315,321.3315,314.9049,30-03-2017
Wekeza Maisha Fund,"3,730,050,111.68","11,608,105.85",321.3315,321.3315,314.9049,30-03-2017
Watoto Fund,"3,344,237,344.17","11,701,226.96",285.8023,285.8023,282.9443,30-03-2017
Watoto Fund,"3,344,237,344.17","11,701,226.96",285.8023,285.8023,282.9443,30-03-2017
Jikimu Fund,"23,581,804,672.55","188,380,061.20",125.1821,125.1821,122.6784,30-03-2017
Jikimu Fund,"23,581,804,672.55","188,380,061.20",125.1821,125.1821,122.6784,30-03-2017
Liquid Fund,"12,232,961,570.46","75,734,230.90",161.5249,161.5249,161.5249,30-03-2017
Liquid Fund,"12,232,961,570.46","75,734,230.90",161.5249,161.5249,161.5249,30-03-2017
Umoja Fund,"200,809,881,413.48","409,769,050.00",490.0562,490.0562,485.1557,29-03-2017
Umoja Fund,"200,809,881,413.48","409,769,050.00",490.0562,490.0562,485.1557,29-03-2017
Wekeza Maisha Fund,"3,736,830,981.61","11,632,154.20",321.2501,321.2501,314.8251,29-03-2017
Wekeza Maisha Fund,"3,736,830,981.61","11,632,154.20",321.2501,321.2501,314.8251,29-03-2017
Watoto Fund,"3,342,863,358.34","11,699,284.39",285.7323,285.7323,282.875,29-03-2017
Watoto Fund,"3,342,863,358.34","11,699,284.39",285.7323,285.7323,282.875,29-03-2017
Jikimu Fund,"23,581,973,116.99","188,495,163.13",125.1065,125.1065,122.6044,29-03-2017
Jikimu Fund,"23,581,973,116.99","188,495,163.13",125.1065,125.1065,122.6044,29-03-2017
Liquid Fund,"12,222,987,062.22","75,708,539.69",161.4479,161.4479,161.4479,29-03-2017
Liquid Fund,"12,222,987,062.22","75,708,539.69",161.4479,161.4479,161.4479,29-03-2017
Umoja Fund,"201,317,739,940.74","410,908,326.51",489.9335,489.9335,485.0341,28-03-2017
Umoja Fund,"201,317,739,940.74","410,908,326.51",489.9335,489.9335,485.0341,28-03-2017
Wekeza Maisha Fund,"3,734,956,235.29","11,629,256.33",321.169,321.169,314.7456,28-03-2017
